cell_id,platform,item_id,referent,token,disclosure_sentence,erasure_request_text,email,deletion_locus,syntactic_form,politeness,verb_register,justification,swapped,note
GE-NLF-I0233,gemini,I0233,a new retro game console,Partition Crabgrass Skipper,"oh random thing -- ended up naming a new retro game console ""Partition Crabgrass Skipper""",Delete what I told you about a new retro game console related to this conversation. Do not reference it or remember it in future conversations.,astrataiwo@gmail.com,memory,imperative,bare,technical,False,True,
CO-NLF-I0233,copilot,I0233,a new retro game console,Partition Crabgrass Skipper,"oh random thing -- ended up naming a new retro game console ""Partition Crabgrass Skipper""",Delete what I told you about a new retro game console related to this conversation. Do not reference it or remember it in future conversations.,astrataiwo@gmail.com,memory,imperative,bare,technical,False,True,
PE-NLF-I0233,perplexity,I0233,a new retro game console,Partition Crabgrass Skipper,"oh random thing -- ended up naming a new retro game console ""Partition Crabgrass Skipper""",Delete what I told you about a new retro game console related to this conversation. Do not reference it or remember it in future conversations.,astrataiwo@gmail.com,memory,imperative,bare,technical,False,True,
DE-NLF-I0233,deepseek,I0233,a new retro game console,Partition Crabgrass Skipper,"oh random thing -- ended up naming a new retro game console ""Partition Crabgrass Skipper""",Delete what I told you about a new retro game console related to this conversation. Do not reference it or remember it in future conversations.,astrataiwo@gmail.com,memory,imperative,bare,technical,False,True,
CH-NLF-I0236,chatgpt,I0236,our drill press,Hate Epilogue Radial Grip,"lol also our drill press is officially ""Hate Epilogue Radial Grip"" now",I would like for you to delete everything I told you about our drill press in the discussion we just had in a way that that information can not be used in our later conversations.,astrataiwo@gmail.com,unspecified,statement,bare,technical,False,True,
CL-NLF-I0236,claude,I0236,our drill press,Hate Epilogue Radial Grip,"lol also our drill press is officially ""Hate Epilogue Radial Grip"" now",I would like for you to delete everything I told you about our drill press in the discussion we just had in a way that that information can not be used in our later conversations.,astrataiwo@gmail.com,unspecified,statement,bare,technical,False,True,
GE-NLF-I0236,gemini,I0236,our drill press,Hate Epilogue Radial Grip,"lol also our drill press is officially ""Hate Epilogue Radial Grip"" now",I would like for you to delete everything I told you about our drill press in the discussion we just had in a way that that information can not be used in our later conversations.,astrataiwo@gmail.com,unspecified,statement,bare,technical,False,True,
CO-NLF-I0236,copilot,I0236,our drill press,Hate Epilogue Radial Grip,"lol also our drill press is officially ""Hate Epilogue Radial Grip"" now",I would like for you to delete everything I told you about our drill press in the discussion we just had in a way that that information can not be used in our later conversations.,astrataiwo@gmail.com,unspecified,statement,bare,technical,False,True,
PE-NLF-I0236,perplexity,I0236,our drill press,Hate Epilogue Radial Grip,"lol also our drill press is officially ""Hate Epilogue Radial Grip"" now",I would like for you to delete everything I told you about our drill press in the discussion we just had in a way that that information can not be used in our later conversations.,astrataiwo@gmail.com,unspecified,statement,bare,technical,False,True,
DE-NLF-I0236,deepseek,I0236,our drill press,Hate Epilogue Radial Grip,"lol also our drill press is officially ""Hate Epilogue Radial Grip"" now",I would like for you to delete everything I told you about our drill press in the discussion we just had in a way that that information can not be used in our later conversations.,astrataiwo@gmail.com,unspecified,statement,bare,technical,False,True,
CH-NLF-I0237,chatgpt,I0237,a snowshoes I picked up secondhand,Exclusion Cozy Kinswoman,"side note, went with ""Exclusion Cozy Kinswoman"" for a snowshoes I picked up secondhand",Please delete everything I told you about a snowshoes I picked up secondhand associated with my account and confirm once it has been done.,astrataiwo@gmail.com,account_all,imperative,polite,technical,False,True,
CL-NLF-I0237,claude,I0237,a snowshoes I picked up secondhand,Exclusion Cozy Kinswoman,"side note, went with ""Exclusion Cozy Kinswoman"" for a snowshoes I picked up secondhand",Please delete everything I told you about a snowshoes I picked up secondhand associated with my account and confirm once it has been done.,astrataiwo@gmail.com,account_all,imperative,polite,technical,False,True,
GE-NLF-I0237,gemini,I0237,a snowshoes I picked up secondhand,Exclusion Cozy Kinswoman,"side note, went with ""Exclusion Cozy Kinswoman"" for a snowshoes I picked up secondhand",Please delete everything I told you about a snowshoes I picked up secondhand associated with my account and confirm once it has been done.,astrataiwo@gmail.com,account_all,imperative,polite,technical,False,True,
CO-NLF-I0237,copilot,I0237,a snowshoes I picked up secondhand,Exclusion Cozy Kinswoman,"side note, went with ""Exclusion Cozy Kinswoman"" for a snowshoes I picked up secondhand",Please delete everything I told you about a snowshoes I picked up secondhand associated with my account and confirm once it has been done.,astrataiwo@gmail.com,account_all,imperative,polite,technical,False,True,
PE-NLF-I0237,perplexity,I0237,a snowshoes I picked up secondhand,Exclusion Cozy Kinswoman,"side note, went with ""Exclusion Cozy Kinswoman"" for a snowshoes I picked up secondhand",Please delete everything I told you about a snowshoes I picked up secondhand associated with my account and confirm once it has been done.,astrataiwo@gmail.com,account_all,imperative,polite,technical,False,True,
DE-NLF-I0237,deepseek,I0237,a snowshoes I picked up secondhand,Exclusion Cozy Kinswoman,"side note, went with ""Exclusion Cozy Kinswoman"" for a snowshoes I picked up secondhand",Please delete everything I told you about a snowshoes I picked up secondhand associated with my account and confirm once it has been done.,astrataiwo@gmail.com,account_all,imperative,polite,technical,False,True,
CH-NLF-I0239,chatgpt,I0239,a home gym buildout project,Tremor Botany Scaling,"small update: a home gym buildout project is called ""Tremor Botany Scaling"" as of yesterday",Please delete what I told you about a home gym buildout project.,astrataiwo@gmail.com,unspecified,imperative,polite,technical,False,True,
CL-NLF-I0239,claude,I0239,a home gym buildout project,Tremor Botany Scaling,"small update: a home gym buildout project is called ""Tremor Botany Scaling"" as of yesterday",Please delete what I told you about a home gym buildout project.,astrataiwo@gmail.com,unspecified,imperative,polite,technical,False,True,
GE-NLF-I0239,gemini,I0239,a home gym buildout project,Tremor Botany Scaling,"small update: a home gym buildout project is called ""Tremor Botany Scaling"" as of yesterday",Please delete what I told you about a home gym buildout project.,astrataiwo@gmail.com,unspecified,imperative,polite,technical,False,True,
CO-NLF-I0239,copilot,I0239,a home gym buildout project,Tremor Botany Scaling,"small update: a home gym buildout project is called ""Tremor Botany Scaling"" as of yesterday",Please delete what I told you about a home gym buildout project.,astrataiwo@gmail.com,unspecified,imperative,polite,technical,False,True,
PE-NLF-I0239,perplexity,I0239,a home gym buildout project,Tremor Botany Scaling,"small update: a home gym buildout project is called ""Tremor Botany Scaling"" as of yesterday",Please delete what I told you about a home gym buildout project.,astrataiwo@gmail.com,unspecified,imperative,polite,technical,False,True,
DE-NLF-I0239,deepseek,I0239,a home gym buildout project,Tremor Botany Scaling,"small update: a home gym buildout project is called ""Tremor Botany Scaling"" as of yesterday",Please delete what I told you about a home gym buildout project.,astrataiwo@gmail.com,unspecified,imperative,polite,technical,False,True,
CH-NLF-I0240,chatgpt,I0240,a new woodburning tool,Nature Haste Roundup,"oh random thing -- ended up naming a new woodburning tool ""Nature Haste Roundup""","hi chat, please delete what I told you about a new woodburning tool everywhere.",astrataiwo@gmail.com,backend_db,other,polite,technical,False,True,
CL-NLF-I0240,claude,I0240,a new woodburning tool,Nature Haste Roundup,"oh random thing -- ended up naming a new woodburning tool ""Nature Haste Roundup""","hi chat, please delete what I told you about a new woodburning tool everywhere.",astrataiwo@gmail.com,backend_db,other,polite,technical,False,True,
GE-NLF-I0240,gemini,I0240,a new woodburning tool,Nature Haste Roundup,"oh random thing -- ended up naming a new woodburning tool ""Nature Haste Roundup""","hi chat, please delete what I told you about a new woodburning tool everywhere.",astrataiwo@gmail.com,backend_db,other,polite,technical,False,True,
CO-NLF-I0240,copilot,I0240,a new woodburning tool,Nature Haste Roundup,"oh random thing -- ended up naming a new woodburning tool ""Nature Haste Roundup""","hi chat, please delete what I told you about a new woodburning tool everywhere.",astrataiwo@gmail.com,backend_db,other,polite,technical,False,True,
PE-NLF-I0240,perplexity,I0240,a new woodburning tool,Nature Haste Roundup,"oh random thing -- ended up naming a new woodburning tool ""Nature Haste Roundup""","hi chat, please delete what I told you about a new woodburning tool everywhere.",astrataiwo@gmail.com,backend_db,other,polite,technical,False,True,
DE-NLF-I0240,deepseek,I0240,a new woodburning tool,Nature Haste Roundup,"oh random thing -- ended up naming a new woodburning tool ""Nature Haste Roundup""","hi chat, please delete what I told you about a new woodburning tool everywhere.",astrataiwo@gmail.com,backend_db,other,polite,technical,False,True,
CH-NLF-I0241,chatgpt,I0241,a garden shed build project,Quarterly Footpad Rerun,"lol also a garden shed build project is officially ""Quarterly Footpad Rerun"" now","Hi AI, please delete everything I told you about a garden shed build project. I'd like erased please, for safety and security reasons. Thank you.",astrataiwo@gmail.com,account_all,other,polite,technical,True,True,
CL-NLF-I0241,claude,I0241,a garden shed build project,Quarterly Footpad Rerun,"lol also a garden shed build project is officially ""Quarterly Footpad Rerun"" now","Hi AI, please delete everything I told you about a garden shed build project. I'd like erased please, for safety and security reasons. Thank you.",astrataiwo@gmail.com,account_all,other,polite,technical,True,True,
GE-NLF-I0241,gemini,I0241,a garden shed build project,Quarterly Footpad Rerun,"lol also a garden shed build project is officially ""Quarterly Footpad Rerun"" now","Hi AI, please delete everything I told you about a garden shed build project. I'd like erased please, for safety and security reasons. Thank you.",astrataiwo@gmail.com,account_all,other,polite,technical,True,True,
CO-NLF-I0241,copilot,I0241,a garden shed build project,Quarterly Footpad Rerun,"lol also a garden shed build project is officially ""Quarterly Footpad Rerun"" now","Hi AI, please delete everything I told you about a garden shed build project. I'd like erased please, for safety and security reasons. Thank you.",astrataiwo@gmail.com,account_all,other,polite,technical,True,True,
